	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
10	-0.04044297	-0.043038875	-0.16348784	0.001575972	-0.06181491	0.17630047	-0.0009968244	-0.14980513	-0.04613635	0.10163295	0.05655957	0.07675415	-0.11772767	0.00071136653	-0.009288952	-0.012041884	0.07158363	-0.0051138625	0.03683584	-0.1143551	-0.04354905	0.010607739	0.014616535	-0.09664121	0.09395514	0.046675704	0.10324484	-0.08770591	-0.095555134	-0.039659955	0.09823241	0.06397689	0.09804142	-0.11952834	0.059973095	0.124122694	0.07681784	0.07742903	-0.10102612	0.07049474	0.143084	0.07019094	0.08794459	-0.055759083	0.03632708	0.06877729	0.049807005	-0.06570874	-0.10519612	-0.06263137	-0.023652704	-0.09931334	0.1196709	-0.058531165	-0.099052906	0.03848816	-0.042527836	0.002623463	-0.12199323	0.073853746	0.03557394	0.07834591	0.10381143	-0.054397166
11	-0.07421852	0.022198554	-0.08385673	-0.020978	-0.11552808	0.16399264	0.07127528	-0.11570175	-0.073133364	0.13886401	-0.054275036	0.07279701	-0.06480499	-0.027198713	0.06800152	0.013918836	0.08884752	-0.02237327	0.0150499595	-0.10738164	-0.08453253	0.010567122	-0.006792321	-0.07767836	-0.11211112	0.04767379	0.11803661	0.0076545854	-0.057948515	-0.09112215	0.003931064	0.08713728	-0.06409582	-0.05318939	-0.006573853	0.0449165	0.09436416	0.009992993	0.04240128	0.019930914	0.118224606	0.106078416	0.08991721	-0.032181397	0.015493555	0.071761265	-0.0004954771	-0.114392966	-0.09503378	-0.06857523	0.002208261	-0.089707024	0.0757354	-0.07209959	0.019098286	-0.041071035	-0.015742904	-0.014111863	-0.06340635	0.012507121	0.04935371	-0.0013586031	0.084393896	-0.05729466
12	0.0049635433	0.021933043	-0.05951539	-0.06571041	-0.08283649	0.15482375	0.052579466	-0.18181553	-0.030071415	0.12217631	0.057089664	0.01353354	-0.13489829	-0.07636201	-0.0019865446	0.02302802	0.049433596	0.04497885	0.016782386	-0.07963939	-0.049245205	-0.043268953	-0.0025417209	-0.13473107	-0.070556454	0.013749532	0.06623098	-0.09490614	-0.086285084	0.025796581	0.10338072	0.05966991	0.009975789	-0.10713266	0.020428007	0.10997032	0.09668745	0.12177594	-0.05117382	0.025886025	0.16825244	0.10460888	0.10648265	-0.04552346	0.053470682	0.04631505	-0.062747926	-0.077998936	-0.05770678	-0.017538069	0.061235826	-0.08522323	0.080675244	-0.08165095	-0.013187047	0.1158833	-0.041768976	0.017883228	-0.094457015	0.035506234	0.025638383	0.04046433	0.111260206	-0.03543225
13	0.015117567	0.011312111	-0.17385061	-0.05093314	-0.060115702	0.16030124	0.03800819	-0.16454174	-0.03213496	0.087455526	0.003504444	0.112216815	-0.095868066	-0.042519003	-0.000576362	-0.0015207853	0.076233886	0.04724015	0.038715266	-0.11189215	-0.07477324	0.0044743316	-0.014066765	-0.03452075	-0.02517759	0.031833176	0.12562883	-0.042235292	-0.028550953	-0.035943817	0.14224559	0.059057567	0.009923393	-0.047327556	-0.0044268942	0.08423359	0.03701602	0.025269806	-0.058923557	0.037370384	0.16837735	0.07154931	0.09070757	-0.055757795	-0.015525226	0.055163227	0.051198673	-0.062680826	-0.11984557	-0.01501097	-0.0054080468	-0.061983984	0.11628926	-0.052094243	0.010145326	0.014260471	-0.031185761	-0.018670069	-0.13959096	0.04935623	0.04986446	0.036151532	0.07820051	-0.09979507
14	-0.026480678	-0.03009971	-0.14035402	-0.03228705	-0.10907777	0.13834557	0.015895149	-0.08155657	-0.09337123	0.09580748	-0.10980237	0.097415596	-0.045537688	-0.0463819	0.05563699	-0.08010148	0.06511347	0.07954159	0.018522512	-0.08182875	-0.08753252	0.0153776435	-0.012881988	-0.10232329	-0.07707201	0.038411804	0.14222991	0.043519028	0.013884334	-0.10900307	-0.033133905	0.00095574185	-0.033631153	-0.114403754	0.03523182	0.057451118	0.07943234	0.06827833	0.03684679	0.0076149665	0.088895	0.08346702	0.02469555	-0.05408321	0.1062335	0.08569124	-0.025399152	-0.027210731	-0.08987209	-0.071228504	-0.012134644	-0.09696012	0.046853222	-0.04546719	0.051511973	0.047473945	-0.09757438	0.023195187	-0.07572651	-0.046786048	0.11050387	0.017187119	0.08886014	-0.010060513
15	-0.05766891	-0.0066543072	-0.07921981	0.011691432	-0.13111983	0.130398	0.06916799	-0.087514944	-0.09928799	0.1300427	-0.15468577	0.10273125	-0.036277644	-0.028017206	0.11573895	-0.021269508	0.088929854	0.04006078	-0.013016737	-0.08969013	-0.08632265	0.02270134	-0.008287884	-0.052890055	-0.16421765	0.0498079	0.14571908	0.07741094	-0.011484402	-0.120446	-0.065100044	0.065912426	-0.11529013	-0.065878876	0.017939806	0.019290818	0.0899398	-0.029693384	0.12952064	0.011217983	0.05114899	0.09746528	0.056380317	-0.03399116	0.0653215	0.06519616	-0.012345894	-0.08971129	-0.10929139	-0.079815194	-0.00623616	-0.09445432	0.09263667	-0.03924655	0.075700745	-0.06358122	-0.04051901	-0.0046076123	-0.032526832	-0.01385529	0.056180235	-0.019923054	0.08460676	-0.04669044
16	-0.08645198	0.028531652	-0.072286725	-0.010177602	-0.12564231	0.14371386	0.086820155	-0.11330083	-0.0781523	0.1449261	-0.08958407	0.08274484	-0.047918692	-0.011682762	0.089963645	0.016937105	0.091196954	-0.024109825	0.009918149	-0.10468272	-0.09807479	0.013284966	-0.023267198	-0.056114152	-0.14209315	0.049918965	0.12815085	0.037157588	-0.0583215	-0.08952351	-0.02021015	0.08633113	-0.09249939	-0.037723716	-0.012875497	0.031216476	0.09192841	-0.013342347	0.07256837	0.017804876	0.10301883	0.11082831	0.08946738	-0.03243114	0.01527193	0.06446898	-0.004092156	-0.11718869	-0.105225086	-0.07674742	-0.00459365	-0.092582524	0.08365248	-0.06391955	0.02768312	-0.07554531	-0.0059875567	-0.015193189	-0.053927038	-0.0041172616	0.054909803	-0.004354221	0.087066494	-0.05187259
17	-0.064927846	-0.004981911	-0.08212205	0.00375456	-0.13015391	0.13796762	0.06974398	-0.08541698	-0.09188196	0.13260035	-0.1418486	0.097432956	-0.03788695	-0.02144045	0.11148869	-0.023628488	0.090161264	0.031395305	-0.008461097	-0.0873172	-0.0726285	0.026473394	-0.012145539	-0.05925827	-0.15431327	0.050674893	0.14713314	0.06746111	-0.022515222	-0.119223595	-0.059474267	0.062054828	-0.10698884	-0.07547117	0.023403024	0.025444167	0.091923274	-0.014321577	0.11611311	0.013050165	0.058982257	0.10967004	0.05591218	-0.029430889	0.05331505	0.06518933	-0.01871473	-0.09895453	-0.107252285	-0.0836509	-0.01104896	-0.095198154	0.082490206	-0.04335794	0.061930053	-0.05581483	-0.032611903	-0.008912011	-0.03594116	-0.015870001	0.05922838	-0.022413906	0.084438086	-0.043351986
18	-0.07154042	0.027359419	-0.08384894	-0.010577807	-0.11277886	0.14033468	0.0821022	-0.120981075	-0.071125	0.13676128	-0.07213421	0.08836088	-0.060985554	-0.026365388	0.070741065	0.025582278	0.08784759	-0.016913198	-0.002734297	-0.09865264	-0.08207311	0.018527465	-0.013222678	-0.056983512	-0.12580901	0.040002316	0.13393062	0.022936534	-0.047686957	-0.09074923	0.002015978	0.087377526	-0.06103035	-0.038241982	-0.009184092	0.043821886	0.08338815	-0.013198342	0.0505429	0.025195768	0.110321194	0.097672805	0.09987371	-0.034421783	0.018457344	0.057658285	0.0010256958	-0.1088465	-0.10475156	-0.07175454	0.0053668655	-0.08976582	0.09663084	-0.059161186	0.025693947	-0.047858763	-0.007919855	-0.013567204	-0.064627126	0.01790445	0.044545263	0.0026713288	0.08443634	-0.058096685
19	-0.04799647	0.041716814	-0.12535557	0.025831025	-0.06772256	0.1878362	0.014638219	-0.11337157	-0.056864712	0.082334384	0.03365629	0.0179083	-0.120375924	-0.10359009	-0.004241392	-0.040641002	0.028341683	-0.053516734	0.035008	-0.06899479	-0.04843908	-0.079808705	0.028347075	-0.092780545	-0.010474682	0.004385188	0.036407113	-0.07333285	-0.05685915	-0.051290784	0.07680299	0.06133344	0.046955243	-0.106663495	0.033723008	0.103131294	0.06516283	0.025608089	-0.015146026	0.040780775	0.23554315	0.039947666	0.106138535	-0.027032077	0.03978071	0.08389517	-0.012036182	-0.016439363	-0.046726048	-0.0110203475	-0.0047723334	-0.039385743	0.083823174	-0.06870422	-0.051388234	0.093560435	-0.07730359	-0.078566894	-0.09406416	0.0647509	0.059412308	0.056716904	0.12509659	-0.0830254
20	-0.08069646	0.029994521	-0.05888661	-0.0022505764	-0.122111335	0.11265731	0.09654902	-0.09146521	-0.07698094	0.13942285	-0.11924015	0.0866818	-0.043787766	0.00026449002	0.102078445	0.0053492067	0.085360944	-0.02464072	-0.008738059	-0.1001699	-0.092026964	0.018536007	-0.014252541	-0.04029826	-0.14535293	0.0572738	0.13734496	0.05604061	-0.059750184	-0.08341048	-0.031413384	0.079515144	-0.10085117	-0.029794967	-0.0049512545	0.021548964	0.088580325	-0.030987006	0.10231284	0.020556701	0.09621921	0.10544163	0.072193384	-0.035004176	0.016576882	0.05829612	0.0019547953	-0.11279876	-0.10217668	-0.071696624	-0.0017777549	-0.100681335	0.09586193	-0.060979135	0.030364806	-0.07697033	-0.0015411358	-0.00824462	-0.040415227	-0.0041022645	0.054584496	-0.0032078717	0.08053092	-0.05880339
21	-0.036019783	-0.048542365	-0.17098527	-0.0023037372	-0.05404745	0.16694234	-0.009737998	-0.1572927	-0.046177402	0.09998324	0.06343861	0.07329196	-0.11223878	0.00527505	-0.009581067	-0.014674092	0.07595171	-0.0057766736	0.03421112	-0.10698922	-0.042904712	0.011083619	0.011763317	-0.09776321	0.09380134	0.04326385	0.10345066	-0.09520588	-0.10361398	-0.03733374	0.09935594	0.06513575	0.101951614	-0.12725447	0.05935925	0.12962627	0.07649797	0.0747774	-0.11601136	0.0732193	0.1420511	0.06551788	0.09464066	-0.058421116	0.041186396	0.07084824	0.05934155	-0.06327298	-0.112688646	-0.07049864	-0.033424694	-0.1041139	0.120973974	-0.053074494	-0.11841182	0.054364547	-0.03360934	0.005005719	-0.11489849	0.07501049	0.025827516	0.07144161	0.11231165	-0.056001097
22	-0.07870324	0.028402101	-0.08460562	-0.01861688	-0.11237107	0.15911236	0.0777345	-0.11149338	-0.07659775	0.14691378	-0.069709465	0.08315164	-0.063253224	-0.024761695	0.07442303	0.014999593	0.092846945	-0.019808114	0.010413372	-0.10467066	-0.08644046	0.010260964	-0.017456766	-0.06720558	-0.12687087	0.04107414	0.12534323	0.015604146	-0.05855403	-0.093755126	-0.0069488725	0.08516225	-0.069821894	-0.04993467	-0.0049212715	0.049351066	0.09210779	-0.0014299955	0.048215628	0.030263389	0.1126798	0.11330469	0.094946414	-0.03409813	0.012879257	0.06286131	0.0039524497	-0.1195538	-0.10426858	-0.070194915	-0.0061343517	-0.091346726	0.07866482	-0.061225876	0.020807903	-0.05142492	-0.013935698	-0.018286327	-0.067980215	0.011008233	0.044382438	-0.0011398809	0.07743895	-0.050946206
23	-0.0633212	0.01832333	-0.09513588	-0.022195024	-0.09437314	0.1642716	0.05747979	-0.1365095	-0.06781106	0.12688729	-0.020227388	0.06827176	-0.08662724	-0.042397633	0.044757962	0.014715206	0.07636553	-0.007995425	0.014281235	-0.09313919	-0.06985636	-0.0027136442	-0.013460095	-0.085524976	-0.09109564	0.033641983	0.100872874	-0.032891992	-0.06139119	-0.07555578	0.028161779	0.088331774	-0.02108394	-0.05724544	-0.023568708	0.07084116	0.07652822	0.033518046	0.0046634227	0.031746313	0.13848348	0.09072023	0.10087535	-0.039487727	0.023752011	0.06388822	-0.0070244796	-0.09639265	-0.08656771	-0.06632951	0.003134858	-0.07517179	0.07045465	-0.06372241	0.0009796694	-0.0015570003	-0.026417915	-0.020791365	-0.08543533	0.023622647	0.036710296	0.015745003	0.0941249	-0.04252258
24	-0.06291956	0.0102716405	-0.09857346	-0.01705356	-0.100987956	0.16171545	0.05785235	-0.13510403	-0.06326132	0.11764199	-0.024064526	0.066608705	-0.08089055	-0.035736065	0.04410301	0.015654095	0.07213877	-0.010360515	0.023856096	-0.094012916	-0.0639985	-0.002019799	-0.011883106	-0.08064234	-0.09345384	0.038120832	0.099882826	-0.030881593	-0.06667297	-0.07359881	0.033989444	0.09096919	-0.010842065	-0.05360361	-0.023353195	0.07521199	0.08160156	0.035990007	-0.0016129371	0.037629608	0.14291964	0.08874187	0.102238916	-0.034849934	0.016881129	0.059978098	-0.0022979951	-0.0942968	-0.08931958	-0.06253168	0.0070424797	-0.07696944	0.06911231	-0.062950395	-0.00013564713	0.0013359147	-0.0263301	-0.028982282	-0.0808118	0.024131414	0.042158835	0.013069135	0.094708994	-0.040315896
25	0.01392705	0.008658085	-0.16037111	-0.050022278	-0.06721424	0.15496472	0.0421222	-0.15560102	-0.046779245	0.097854964	-0.015644217	0.114168644	-0.08475387	-0.0324853	0.011399899	-0.0041214144	0.09249109	0.0416783	0.036314815	-0.121026605	-0.08580173	0.017507605	-0.019990783	-0.03593435	-0.04434937	0.037475236	0.1381807	-0.017831048	-0.021267336	-0.047278125	0.12614316	0.066165105	-0.010389729	-0.042187914	0.005857798	0.07456699	0.046010178	0.0028088614	-0.042105146	0.0288555	0.1625057	0.078315414	0.08499956	-0.053786397	-0.014223412	0.05831808	0.039010234	-0.069433615	-0.12144438	-0.016824914	-0.0032305683	-0.06652092	0.115735024	-0.04779527	0.031184103	-0.0021232022	-0.038584758	-0.009439891	-0.1292939	0.036523487	0.053821575	0.032924864	0.073980324	-0.112853035
26	-0.07889543	0.021713797	-0.089371756	-0.015007732	-0.11657721	0.16392139	0.077028215	-0.123350255	-0.07806608	0.14855655	-0.07105262	0.08970238	-0.058975816	-0.022260718	0.07086321	0.017864173	0.08800008	-0.019384015	0.016367529	-0.11125143	-0.08661137	0.016058495	-0.017141704	-0.06411395	-0.12664886	0.046870437	0.13489266	0.025848245	-0.053192917	-0.0950602	-0.010744619	0.09084581	-0.07356724	-0.049498815	-0.0070087207	0.040829197	0.09514132	-0.0038410574	0.058822952	0.027124373	0.110666126	0.11545414	0.100922346	-0.029223664	0.020782493	0.07380113	0.0025015525	-0.12422488	-0.10902423	-0.07801592	-0.008735147	-0.090839624	0.07726924	-0.06100958	0.021971157	-0.060481653	-0.014191194	-0.01742799	-0.06200755	0.00543942	0.046984557	-0.008099293	0.08284558	-0.05456531
27	-0.03620594	-0.051257037	-0.17090648	-0.003831897	-0.061170265	0.17034678	-0.0022498444	-0.15113154	-0.049737714	0.103904046	0.061958015	0.07328604	-0.113598965	0.0011724029	-0.011465717	-0.020756034	0.074987546	-0.010692198	0.030853372	-0.108030185	-0.04852646	0.010295698	0.007885817	-0.096052766	0.089778505	0.0464489	0.10543374	-0.09151829	-0.098187044	-0.041817512	0.10016007	0.067837656	0.102438435	-0.119703844	0.06882413	0.12213731	0.073806256	0.076821186	-0.10067963	0.06995848	0.14159304	0.07095155	0.09316624	-0.05624712	0.048617706	0.07377399	0.05476056	-0.06875808	-0.10912773	-0.059073567	-0.033617206	-0.10214293	0.12656571	-0.05214292	-0.11542974	0.039773826	-0.035497062	0.007758567	-0.1221236	0.07049255	0.025810169	0.06916534	0.09852338	-0.052000087
28	-0.07580143	0.008578517	-0.09464673	-0.008182283	-0.11578061	0.15995023	0.06806291	-0.13098027	-0.0752523	0.14681578	-0.0695848	0.092434056	-0.06132704	-0.022764903	0.06799719	0.007254185	0.09128702	-0.01388574	0.013287846	-0.10965727	-0.079607904	0.018502826	-0.025542948	-0.06806202	-0.11912076	0.043605648	0.13468565	0.026069103	-0.050287575	-0.09135954	-0.008171718	0.08451906	-0.058823064	-0.05654552	0.0070731766	0.047601417	0.09131822	-0.0065534357	0.045473218	0.025182419	0.10608107	0.108441666	0.09590949	-0.029080302	0.018813126	0.06327537	0.008152167	-0.1093497	-0.121599995	-0.08406206	-0.009974964	-0.08931171	0.09052238	-0.060029335	0.01704248	-0.052344713	-0.014272947	-0.0069937576	-0.065884285	0.00073196646	0.050857432	-0.005959942	0.08444151	-0.05250232
29	0.002610676	0.028602537	-0.05626655	-0.06298883	-0.079518564	0.15797794	0.04696958	-0.17815681	-0.02162921	0.1146905	0.056136824	0.013630943	-0.14269198	-0.080581404	-0.009627394	0.025773916	0.051021345	0.052719105	0.021406349	-0.07921432	-0.05714731	-0.045204964	0.0032587023	-0.1263127	-0.07243396	0.01587765	0.05626791	-0.095538	-0.08851881	0.02957632	0.102470644	0.06012293	0.014073128	-0.10404215	0.011986852	0.11439966	0.08881104	0.1288859	-0.05714175	0.034035593	0.16751744	0.10239472	0.10845243	-0.052798864	0.03846021	0.041561715	-0.061136387	-0.076922275	-0.057549275	-0.016253805	0.057435416	-0.074018165	0.079954304	-0.07422362	-0.018940587	0.119340904	-0.049536638	0.014926238	-0.09420662	0.033381753	0.033092484	0.0429618	0.10696739	-0.038117394
30	-0.07645933	0.017886491	-0.09015541	-0.023359139	-0.11346494	0.1687974	0.07241724	-0.12552363	-0.081884235	0.14916706	-0.055141874	0.07786372	-0.06618634	-0.026934423	0.067707874	0.018712277	0.09944482	-0.025722578	0.015504832	-0.11078395	-0.08915077	0.010786547	-0.018724179	-0.07699779	-0.120147586	0.047407262	0.12097475	0.007222275	-0.068417676	-0.08734072	0.0062479507	0.08683607	-0.061722375	-0.048588343	-0.00794298	0.048604466	0.09848802	0.00036169216	0.03418458	0.027132474	0.11374372	0.112920195	0.099917725	-0.03253072	0.017992053	0.071109	-0.001299199	-0.12148002	-0.11140986	-0.07378991	-0.0044295853	-0.0859266	0.077699795	-0.07113169	0.015048379	-0.04832617	-0.013819373	-0.009541974	-0.06435409	0.010334279	0.0436223	0.002958979	0.087809	-0.053187158
31	-0.055014305	0.003846337	-0.06656131	0.0076742563	-0.11687176	0.08856457	0.07556236	-0.08758502	-0.08169736	0.10101547	-0.13326249	0.08294129	-0.045973286	-0.01793129	0.11251097	0.0015382261	0.07170647	0.01299816	-0.019038662	-0.08245744	-0.082792595	0.014203924	0.011779766	-0.039895922	-0.13902207	0.042023666	0.13155328	0.058332387	-0.036460757	-0.08343184	-0.033542193	0.06352652	-0.06904631	-0.03269234	0.010834407	0.035232723	0.073383644	-0.01130053	0.10318756	0.027044382	0.07431957	0.07756287	0.065590575	-0.041911554	0.049145617	0.04246197	-0.0015543138	-0.07552104	-0.10210523	-0.059981696	0.011410725	-0.09149617	0.10716614	-0.04825605	0.038655017	-0.034591146	-0.031235602	0.000753304	-0.032953814	0.0042707953	0.054402113	-0.00023001549	0.09291303	-0.05333884
